date,price_RICE,price_CORN,price_CASSAVA,price_SUGARCRANE
2017-12-09,1360.0,9.0,2.05,766.0
2017-12-10,1360.0,9.0,2.05,766.0
2017-12-11,1360.0,9.0,2.05,766.0
2017-12-12,1360.0,9.0,2.05,766.0
2017-12-13,1350.0,9.0,2.05,766.0
2017-12-14,1350.0,9.0,2.05,766.0
2017-12-15,1350.0,9.0,2.05,766.0
2017-12-16,1350.0,9.05,2.05,766.0
2017-12-17,1350.0,9.05,2.05,766.0
2017-12-18,1350.0,9.05,2.05,766.0
2017-12-19,1350.0,9.05,2.05,766.0
2017-12-20,1350.0,9.1,2.05,766.0
2017-12-21,1350.0,9.1,2.05,766.0
2017-12-22,1350.0,9.1,2.05,766.0
2017-12-23,1350.0,9.5,2.05,766.0
2017-12-24,1350.0,9.5,2.05,766.0
2017-12-25,1350.0,9.5,2.05,766.0
2017-12-26,1350.0,9.5,2.05,766.0
2017-12-27,1350.0,9.5,2.05,766.0
2017-12-28,1350.0,9.5,2.05,766.0
2017-12-29,1350.0,9.5,2.05,766.0
2017-12-30,1350.0,9.5,2.05,766.0
2017-12-31,1350.0,9.5,2.05,766.0
2018-01-01,1350.0,9.5,2.05,769.0
2018-01-02,1350.0,9.5,2.05,769.0
2018-01-03,1350.0,9.5,2.05,769.0
2018-01-04,1350.0,9.5,2.05,769.0
2018-01-05,1350.0,9.5,2.05,769.0
2018-01-06,1350.0,9.5,2.1,769.0
2018-01-07,1350.0,9.5,2.1,769.0
2018-01-08,1350.0,9.5,2.1,769.0
2018-01-09,1350.0,9.5,2.1,769.0
2018-01-10,1350.0,9.5,2.1,769.0
2018-01-11,1350.0,9.5,2.1,769.0
2018-01-12,1350.0,9.5,2.1,769.0
2018-01-13,1350.0,9.5,2.15,769.0
2018-01-14,1350.0,9.5,2.15,769.0
2018-01-15,1350.0,9.5,2.15,769.0
2018-01-16,1370.0,9.5,2.15,769.0
2018-01-17,1390.0,9.5,2.15,769.0
2018-01-18,1390.0,9.5,2.15,769.0
2018-01-19,1390.0,9.5,2.15,769.0
2018-01-20,1410.0,9.5,2.15,769.0
2018-01-21,1410.0,9.5,2.15,769.0
2018-01-22,1410.0,9.5,2.15,769.0
2018-01-23,1430.0,9.5,2.15,769.0
2018-01-24,1430.0,9.7,2.15,769.0
2018-01-25,1430.0,9.7,2.2,769.0
2018-01-26,1430.0,9.65,2.2,769.0
2018-01-27,1420.0,9.65,2.25,769.0
2018-01-28,1420.0,9.65,2.25,769.0
2018-01-29,1420.0,9.65,2.25,769.0
2018-01-30,1410.0,9.65,2.25,769.0
2018-01-31,1410.0,9.65,2.25,769.0
2018-02-01,1410.0,9.65,2.25,800.0
2018-02-02,1410.0,9.65,2.25,800.0
2018-02-03,1410.0,9.6,2.25,800.0
2018-02-04,1410.0,9.6,2.25,800.0
2018-02-05,1410.0,9.6,2.25,800.0
2018-02-06,1390.0,9.6,2.25,800.0
2018-02-07,1370.0,9.6,2.25,800.0
2018-02-08,1350.0,9.6,2.25,800.0
2018-02-09,1340.0,9.6,2.25,800.0
2018-02-10,1340.0,9.6,2.25,800.0
2018-02-11,1340.0,9.6,2.25,800.0
2018-02-12,1340.0,9.6,2.25,800.0
2018-02-13,1340.0,9.6,2.3,800.0
2018-02-14,1340.0,9.6,2.3,800.0
2018-02-15,1340.0,9.6,2.3,800.0
2018-02-16,1340.0,9.6,2.3,800.0
2018-02-17,1340.0,9.6,2.3,800.0
2018-02-18,1340.0,9.6,2.3,800.0
2018-02-19,1340.0,9.6,2.3,800.0
2018-02-20,1340.0,9.6,2.3,800.0
2018-02-21,1330.0,9.65,2.3,800.0
2018-02-22,1330.0,9.75,2.3,800.0
2018-02-23,1330.0,9.75,2.3,800.0
2018-02-24,1330.0,9.75,2.4,800.0
2018-02-25,1330.0,9.75,2.4,800.0
2018-02-26,1330.0,9.75,2.4,800.0
2018-02-27,1330.0,9.95,2.4,800.0
2018-02-28,1330.0,9.95,2.4,800.0
2018-03-01,1330.0,9.95,2.4,799.0
2018-03-02,1330.0,9.95,2.4,799.0
2018-03-03,1350.0,9.95,2.4,799.0
2018-03-04,1350.0,9.95,2.4,799.0
2018-03-05,1350.0,9.95,2.4,799.0
2018-03-06,1370.0,9.95,2.5,799.0
2018-03-07,1350.0,9.95,2.5,799.0
2018-03-08,1350.0,10.0,2.55,799.0
2018-03-09,1350.0,10.0,2.55,799.0
2018-03-10,1350.0,10.05,2.55,799.0
2018-03-11,1350.0,10.05,2.55,799.0
2018-03-12,1350.0,10.05,2.55,799.0
2018-03-13,1350.0,10.1,2.55,799.0
2018-03-14,1350.0,10.2,2.55,799.0
2018-03-15,1350.0,10.2,2.55,799.0
2018-03-16,1350.0,10.25,2.55,799.0
2018-03-17,1360.0,10.3,2.6,799.0
2018-03-18,1360.0,10.3,2.6,799.0
2018-03-19,1360.0,10.3,2.6,799.0
2018-03-20,1360.0,10.4,2.65,799.0
2018-03-21,1360.0,10.4,2.65,799.0
2018-03-22,1360.0,10.45,2.65,799.0
2018-03-23,1360.0,10.5,2.7,799.0
2018-03-24,1360.0,10.5,2.7,799.0
2018-03-25,1360.0,10.5,2.7,799.0
2018-03-26,1360.0,10.5,2.7,799.0
2018-03-27,1360.0,10.5,2.75,799.0
2018-03-28,1360.0,10.5,2.75,799.0
2018-03-29,1360.0,10.5,2.75,799.0
2018-03-30,1370.0,10.5,2.75,799.0
2018-03-31,1390.0,10.4,2.8,799.0
2018-04-01,1390.0,10.4,2.8,835.0
2018-04-02,1390.0,10.4,2.8,835.0
2018-04-03,1390.0,10.4,2.8,835.0
2018-04-04,1390.0,10.33,2.8,835.0
2018-04-05,1390.0,10.33,2.8,835.0
2018-04-06,1390.0,10.33,2.8,835.0
2018-04-07,1390.0,10.33,2.8,835.0
2018-04-08,1390.0,10.33,2.8,835.0
2018-04-09,1390.0,10.33,2.8,835.0
2018-04-10,1390.0,10.33,2.8,835.0
2018-04-11,1390.0,10.33,2.8,835.0
2018-04-12,1390.0,10.33,2.85,835.0
2018-04-13,1390.0,10.33,2.85,835.0
2018-04-14,1390.0,10.33,2.85,835.0
2018-04-15,1390.0,10.33,2.85,835.0
2018-04-16,1390.0,10.33,2.85,835.0
2018-04-17,1390.0,10.33,2.85,835.0
2018-04-18,1390.0,10.33,2.85,835.0
2018-04-19,1410.0,10.33,2.85,835.0
2018-04-20,1440.0,10.33,2.85,835.0
2018-04-21,1440.0,10.33,2.85,835.0
2018-04-22,1440.0,10.33,2.85,835.0
2018-04-23,1440.0,10.33,2.85,835.0
2018-04-24,1440.0,10.33,2.85,835.0
2018-04-25,1440.0,10.33,2.85,835.0
2018-04-26,1440.0,10.33,2.85,835.0
2018-04-27,1440.0,10.33,2.85,835.0
2018-04-28,1420.0,10.33,2.95,835.0
2018-04-29,1420.0,10.33,2.95,835.0
2018-04-30,1420.0,10.33,2.95,835.0
2018-05-01,1420.0,10.33,3.0,767.0
2018-05-02,1420.0,10.33,3.0,767.0
2018-05-03,1420.0,10.33,3.0,767.0
2018-05-04,1440.0,10.2,3.0,767.0
2018-05-05,1440.0,10.0,3.0,767.0
2018-05-06,1440.0,10.0,3.0,767.0
2018-05-07,1440.0,10.0,3.0,767.0
2018-05-08,1440.0,10.0,3.0,767.0
2018-05-09,1440.0,10.0,3.0,767.0
2018-05-10,1440.0,10.05,2.95,767.0
2018-05-11,1440.0,10.1,2.95,767.0
2018-05-12,1440.0,10.15,2.95,767.0
2018-05-13,1440.0,10.15,2.95,767.0
2018-05-14,1440.0,10.15,2.95,767.0
2018-05-15,1440.0,10.15,2.95,767.0
2018-05-16,1440.0,10.2,2.95,767.0
2018-05-17,1440.0,10.2,2.95,767.0
2018-05-18,1440.0,10.25,2.95,767.0
2018-05-19,1440.0,10.4,2.95,767.0
2018-05-20,1440.0,10.4,2.95,767.0
2018-05-21,1440.0,10.4,2.95,767.0
2018-05-22,1440.0,10.4,2.9,767.0
2018-05-23,1440.0,10.4,2.9,767.0
2018-05-24,1440.0,10.4,2.9,767.0
2018-05-25,1440.0,10.4,2.9,767.0
2018-05-26,1440.0,10.5,2.85,767.0
2018-05-27,1440.0,10.5,2.85,767.0
2018-05-28,1440.0,10.5,2.85,767.0
2018-05-29,1440.0,10.5,2.85,767.0
2018-05-30,1440.0,10.5,2.85,767.0
2018-05-31,1440.0,10.5,2.85,767.0
2018-06-01,1440.0,10.5,2.85,741.8333333333334
2018-06-02,1440.0,10.45,2.85,741.8333333333334
2018-06-03,1440.0,10.45,2.85,741.8333333333334
2018-06-04,1440.0,10.45,2.85,741.8333333333334
2018-06-05,1430.0,10.4,2.85,741.8333333333334
2018-06-06,1420.0,10.4,2.85,741.8333333333334
2018-06-07,1410.0,10.4,2.85,741.8333333333334
2018-06-08,1410.0,10.4,2.85,741.8333333333334
2018-06-09,1410.0,10.3,2.85,741.8333333333334
2018-06-10,1410.0,10.3,2.85,741.8333333333334
2018-06-11,1410.0,10.3,2.85,741.8333333333334
2018-06-12,1410.0,10.3,2.85,741.8333333333334
2018-06-13,1400.0,10.25,2.85,741.8333333333334
2018-06-14,1400.0,10.25,2.85,741.8333333333334
2018-06-15,1400.0,10.25,2.85,741.8333333333334
2018-06-16,1380.0,10.25,2.8,741.8333333333334
2018-06-17,1380.0,10.25,2.8,741.8333333333334
2018-06-18,1380.0,10.25,2.8,741.8333333333334
2018-06-19,1360.0,10.25,2.8,741.8333333333334
2018-06-20,1340.0,10.2,2.8,741.8333333333334
2018-06-21,1340.0,10.2,2.8,741.8333333333334
2018-06-22,1340.0,10.25,2.8,741.8333333333334
2018-06-23,1340.0,10.25,2.8,741.8333333333334
2018-06-24,1340.0,10.25,2.8,741.8333333333334
2018-06-25,1340.0,10.25,2.8,741.8333333333334
2018-06-26,1340.0,10.25,2.8,741.8333333333334
2018-06-27,1340.0,10.25,2.75,741.8333333333334
2018-06-28,1330.0,10.2,2.75,741.8333333333334
2018-06-29,1320.0,10.2,2.75,741.8333333333334
2018-06-30,1320.0,10.0,2.75,741.8333333333334
2018-07-01,1320.0,10.0,2.75,716.6666666666666
2018-07-02,1320.0,10.0,2.75,716.6666666666666
2018-07-03,1320.0,9.85,2.75,716.6666666666666
2018-07-04,1320.0,9.75,2.75,716.6666666666666
2018-07-05,1320.0,9.7,2.75,716.6666666666666
2018-07-06,1320.0,9.7,2.75,716.6666666666666
2018-07-07,1320.0,9.65,2.75,716.6666666666666
2018-07-08,1320.0,9.65,2.75,716.6666666666666
2018-07-09,1320.0,9.65,2.75,716.6666666666666
2018-07-10,1320.0,9.55,2.75,716.6666666666666
2018-07-11,1320.0,9.5,2.75,716.6666666666666
2018-07-12,1320.0,9.45,2.75,716.6666666666666
2018-07-13,1320.0,9.4,2.75,716.6666666666666
2018-07-14,1320.0,9.2,2.75,716.6666666666666
2018-07-15,1320.0,9.2,2.75,716.6666666666666
2018-07-16,1320.0,9.2,2.75,716.6666666666666
2018-07-17,1320.0,9.0,2.75,716.6666666666666
2018-07-18,1320.0,9.0,2.75,716.6666666666666
2018-07-19,1320.0,9.0,2.75,716.6666666666666
2018-07-20,1320.0,8.8,2.75,716.6666666666666
2018-07-21,1320.0,8.75,2.75,716.6666666666666
2018-07-22,1320.0,8.75,2.75,716.6666666666666
2018-07-23,1320.0,8.75,2.75,716.6666666666666
2018-07-24,1320.0,8.7,2.75,716.6666666666666
2018-07-25,1320.0,8.7,2.75,716.6666666666666
2018-07-26,1320.0,8.7,2.75,716.6666666666666
2018-07-27,1320.0,8.7,2.75,716.6666666666666
2018-07-28,1320.0,8.7,2.75,716.6666666666666
2018-07-29,1320.0,8.7,2.75,716.6666666666666
2018-07-30,1320.0,8.7,2.75,716.6666666666666
2018-07-31,1320.0,8.7,2.75,716.6666666666666
2018-08-01,1320.0,8.7,2.75,691.5
2018-08-02,1320.0,8.7,2.75,691.5
2018-08-03,1320.0,8.7,2.75,691.5
2018-08-04,1320.0,8.7,2.75,691.5
2018-08-05,1320.0,8.7,2.75,691.5
2018-08-06,1320.0,8.7,2.75,691.5
2018-08-07,1320.0,8.7,2.75,691.5
2018-08-08,1320.0,8.7,2.75,691.5
2018-08-09,1320.0,8.7,2.75,691.5
2018-08-10,1320.0,8.7,2.75,691.5
2018-08-11,1320.0,8.6,2.75,691.5
2018-08-12,1320.0,8.6,2.75,691.5
2018-08-13,1320.0,8.6,2.75,691.5
2018-08-14,1320.0,8.6,2.75,691.5
2018-08-15,1320.0,8.5,2.75,691.5
2018-08-16,1320.0,8.5,2.75,691.5
2018-08-17,1320.0,8.45,2.75,691.5
2018-08-18,1320.0,8.4,2.75,691.5
2018-08-19,1320.0,8.4,2.75,691.5
2018-08-20,1320.0,8.4,2.75,691.5
2018-08-21,1320.0,8.3,2.75,691.5
2018-08-22,1310.0,8.3,2.75,691.5
2018-08-23,1310.0,8.3,2.75,691.5
2018-08-24,1310.0,8.3,2.75,691.5
2018-08-25,1310.0,8.3,2.75,691.5
2018-08-26,1310.0,8.3,2.75,691.5
2018-08-27,1310.0,8.3,2.75,691.5
2018-08-28,1310.0,8.3,2.75,691.5
2018-08-29,1310.0,8.3,2.75,691.5
2018-08-30,1310.0,8.3,2.75,691.5
2018-08-31,1310.0,8.3,2.75,691.5
2018-09-01,1310.0,8.3,2.75,666.3333333333334
2018-09-02,1310.0,8.3,2.75,666.3333333333334
2018-09-03,1310.0,8.3,2.75,666.3333333333334
2018-09-04,1310.0,8.3,2.75,666.3333333333334
2018-09-05,1310.0,8.3,2.75,666.3333333333334
2018-09-06,1310.0,8.3,2.75,666.3333333333334
2018-09-07,1310.0,8.3,2.75,666.3333333333334
2018-09-08,1310.0,8.4,2.75,666.3333333333334
2018-09-09,1310.0,8.4,2.75,666.3333333333334
2018-09-10,1310.0,8.4,2.75,666.3333333333334
2018-09-11,1310.0,8.4,2.75,666.3333333333334
2018-09-12,1310.0,8.55,2.75,666.3333333333334
2018-09-13,1310.0,8.6,2.75,666.3333333333334
2018-09-14,1310.0,8.65,2.75,666.3333333333334
2018-09-15,1310.0,8.65,2.75,666.3333333333334
2018-09-16,1310.0,8.65,2.75,666.3333333333334
2018-09-17,1310.0,8.65,2.75,666.3333333333334
2018-09-18,1310.0,8.65,2.75,666.3333333333334
2018-09-19,1310.0,8.65,2.75,666.3333333333334
2018-09-20,1310.0,8.7,2.75,666.3333333333334
2018-09-21,1310.0,8.7,2.75,666.3333333333334
2018-09-22,1310.0,8.7,2.75,666.3333333333334
2018-09-23,1310.0,8.7,2.75,666.3333333333334
2018-09-24,1310.0,8.7,2.75,666.3333333333334
2018-09-25,1310.0,8.7,2.75,666.3333333333334
2018-09-26,1310.0,8.7,2.75,666.3333333333334
2018-09-27,1310.0,8.7,2.75,666.3333333333334
2018-09-28,1310.0,8.7,2.75,666.3333333333334
2018-09-29,1310.0,8.9,2.75,666.3333333333334
2018-09-30,1310.0,8.9,2.75,666.3333333333334
2018-10-01,1310.0,8.9,2.75,641.1666666666666
2018-10-02,1310.0,8.95,2.75,641.1666666666666
2018-10-03,1310.0,9.0,2.75,641.1666666666666
2018-10-04,1310.0,9.35,2.75,641.1666666666666
2018-10-05,1310.0,9.45,2.75,641.1666666666666
2018-10-06,1310.0,9.45,2.75,641.1666666666666
2018-10-07,1310.0,9.45,2.75,641.1666666666666
2018-10-08,1310.0,9.45,2.75,641.1666666666666
2018-10-09,1310.0,9.45,2.75,641.1666666666666
2018-10-10,1310.0,9.45,2.75,641.1666666666666
2018-10-11,1310.0,9.45,2.8,641.1666666666666
2018-10-12,1330.0,9.45,2.8,641.1666666666666
2018-10-13,1330.0,9.6,2.8,641.1666666666666
2018-10-14,1330.0,9.6,2.8,641.1666666666666
2018-10-15,1330.0,9.6,2.8,641.1666666666666
2018-10-16,1330.0,9.6,2.8,641.1666666666666
2018-10-17,1330.0,9.7,2.8,641.1666666666666
2018-10-18,1330.0,9.75,2.8,641.1666666666666
2018-10-19,1330.0,9.8,2.8,641.1666666666666
2018-10-20,1330.0,9.9,2.8,641.1666666666666
2018-10-21,1330.0,9.9,2.8,641.1666666666666
2018-10-22,1330.0,9.9,2.8,641.1666666666666
2018-10-23,1310.0,9.9,2.8,641.1666666666666
2018-10-24,1310.0,9.9,2.8,641.1666666666666
2018-10-25,1310.0,9.9,2.8,641.1666666666666
2018-10-26,1310.0,9.95,2.8,641.1666666666666
2018-10-27,1310.0,9.95,2.8,641.1666666666666
2018-10-28,1310.0,9.95,2.8,641.1666666666666
2018-10-29,1310.0,9.95,2.8,641.1666666666666
2018-10-30,1310.0,10.0,2.8,641.1666666666666
2018-10-31,1310.0,10.0,2.8,641.1666666666666
2018-11-01,1310.0,10.0,2.8,616.0
2018-11-02,1310.0,10.1,2.8,616.0
2018-11-03,1310.0,10.1,2.75,616.0
2018-11-04,1310.0,10.1,2.75,616.0
2018-11-05,1310.0,10.1,2.75,616.0
2018-11-06,1310.0,10.1,2.75,616.0
2018-11-07,1310.0,10.1,2.75,616.0
2018-11-08,1310.0,10.1,2.75,616.0
2018-11-09,1310.0,10.1,2.75,616.0
2018-11-10,1310.0,10.1,2.75,616.0
2018-11-11,1310.0,10.1,2.75,616.0
2018-11-12,1310.0,10.1,2.75,616.0
2018-11-13,1310.0,10.1,2.75,616.0
2018-11-14,1310.0,10.05,2.75,616.0
2018-11-15,1310.0,10.0,2.75,616.0
2018-11-16,1310.0,10.0,2.75,616.0
2018-11-17,1310.0,10.0,2.75,616.0
2018-11-18,1310.0,10.0,2.75,616.0
2018-11-19,1310.0,10.0,2.75,616.0
2018-11-20,1310.0,10.0,2.75,616.0
2018-11-21,1310.0,10.0,2.75,616.0
2018-11-22,1310.0,10.1,2.75,616.0
2018-11-23,1310.0,10.1,2.75,616.0
2018-11-24,1310.0,10.1,2.75,616.0
2018-11-25,1310.0,10.1,2.75,616.0
2018-11-26,1310.0,10.1,2.75,616.0
2018-11-27,1310.0,10.1,2.75,616.0
2018-11-28,1310.0,10.1,2.75,616.0
2018-11-29,1310.0,10.1,2.75,616.0
2018-11-30,1310.0,10.1,2.75,616.0
2018-12-01,1310.0,10.1,2.7,586.0
2018-12-02,1310.0,10.1,2.7,586.0
2018-12-03,1310.0,10.1,2.7,586.0
2018-12-04,1310.0,10.1,2.7,586.0
2018-12-05,1310.0,10.0,2.65,586.0
2018-12-06,1310.0,10.0,2.65,586.0
2018-12-07,1310.0,9.9,2.65,586.0
2018-12-08,1310.0,9.9,2.65,586.0
2018-12-09,1310.0,9.9,2.65,586.0
2018-12-10,1310.0,9.9,2.65,586.0
2018-12-11,1310.0,9.9,2.65,586.0
2018-12-12,1310.0,9.9,2.6,586.0
2018-12-13,1310.0,9.9,2.6,586.0
2018-12-14,1310.0,9.9,2.6,586.0
2018-12-15,1310.0,9.9,2.6,586.0
2018-12-16,1310.0,9.9,2.6,586.0
2018-12-17,1310.0,9.9,2.6,586.0
2018-12-18,1310.0,9.9,2.6,586.0
2018-12-19,1310.0,9.95,2.6,586.0
2018-12-20,1310.0,9.95,2.55,586.0
2018-12-21,1310.0,10.0,2.55,586.0
2018-12-22,1310.0,10.0,2.55,586.0
2018-12-23,1310.0,10.0,2.55,586.0
2018-12-24,1310.0,10.0,2.55,586.0
2018-12-25,1310.0,10.0,2.55,586.0
2018-12-26,1310.0,10.0,2.55,586.0
2018-12-27,1310.0,10.0,2.55,586.0
2018-12-28,1310.0,10.1,2.55,586.0
2018-12-29,1310.0,10.1,2.55,586.0
2018-12-30,1310.0,10.1,2.55,586.0
2018-12-31,1310.0,10.1,2.55,586.0
2019-01-01,1310.0,10.1,2.55,739.0
2019-01-02,1310.0,10.1,2.55,739.0
2019-01-03,1300.0,10.1,2.55,739.0
2019-01-04,1300.0,10.1,2.55,739.0
2019-01-05,1300.0,10.0,2.55,739.0
2019-01-06,1300.0,10.0,2.55,739.0
2019-01-07,1300.0,10.0,2.55,739.0
2019-01-08,1300.0,9.9,2.5,739.0
2019-01-09,1300.0,9.9,2.5,739.0
2019-01-10,1300.0,9.85,2.5,739.0
2019-01-11,1300.0,9.85,2.5,739.0
2019-01-12,1300.0,9.8,2.45,739.0
2019-01-13,1300.0,9.8,2.45,739.0
2019-01-14,1300.0,9.8,2.45,739.0
2019-01-15,1300.0,9.8,2.4,739.0
2019-01-16,1300.0,9.8,2.4,739.0
2019-01-17,1300.0,9.8,2.4,739.0
2019-01-18,1300.0,9.8,2.4,739.0
2019-01-19,1300.0,9.8,2.4,739.0
2019-01-20,1300.0,9.8,2.4,739.0
2019-01-21,1300.0,9.8,2.4,739.0
2019-01-22,1290.0,9.8,2.4,739.0
2019-01-23,1290.0,9.8,2.4,739.0
2019-01-24,1290.0,9.8,2.4,739.0
2019-01-25,1290.0,9.7,2.4,739.0
2019-01-26,1290.0,9.65,2.3,739.0
2019-01-27,1290.0,9.65,2.3,739.0
2019-01-28,1290.0,9.65,2.3,739.0
2019-01-29,1290.0,9.6,2.3,739.0
2019-01-30,1290.0,9.6,2.3,739.0
2019-01-31,1290.0,9.55,2.3,739.0
2019-02-01,1290.0,9.55,2.3,748.0
2019-02-02,1290.0,9.55,2.3,748.0
2019-02-03,1290.0,9.55,2.3,748.0
2019-02-04,1290.0,9.55,2.3,748.0
2019-02-05,1290.0,9.55,2.3,748.0
2019-02-06,1290.0,9.55,2.3,748.0
2019-02-07,1290.0,9.55,2.3,748.0
2019-02-08,1290.0,9.45,2.3,748.0
2019-02-09,1290.0,9.4,2.35,748.0
2019-02-10,1290.0,9.4,2.35,748.0
2019-02-11,1290.0,9.4,2.35,748.0
2019-02-12,1290.0,9.4,2.35,748.0
2019-02-13,1280.0,9.4,2.35,748.0
2019-02-14,1280.0,9.4,2.35,748.0
2019-02-15,1280.0,9.5,2.35,748.0
2019-02-16,1280.0,9.5,2.35,748.0
2019-02-17,1280.0,9.5,2.35,748.0
2019-02-18,1280.0,9.5,2.35,748.0
2019-02-19,1280.0,9.45,2.35,748.0
2019-02-20,1280.0,9.45,2.35,748.0
2019-02-21,1280.0,9.4,2.35,748.0
2019-02-22,1280.0,9.4,2.35,748.0
2019-02-23,1280.0,9.3,2.3,748.0
2019-02-24,1280.0,9.3,2.3,748.0
2019-02-25,1280.0,9.3,2.3,748.0
2019-02-26,1270.0,9.25,2.3,748.0
2019-02-27,1270.0,9.25,2.3,748.0
2019-02-28,1270.0,9.25,2.3,748.0
2019-03-01,1270.0,9.25,2.3,631.0
2019-03-02,1270.0,9.25,2.3,631.0
2019-03-03,1270.0,9.25,2.3,631.0
2019-03-04,1270.0,9.25,2.3,631.0
2019-03-05,1270.0,9.25,2.3,631.0
2019-03-06,1270.0,9.25,2.3,631.0
2019-03-07,1270.0,9.25,2.3,631.0
2019-03-08,1270.0,9.2,2.3,631.0
2019-03-09,1270.0,9.1,2.3,631.0
2019-03-10,1270.0,9.1,2.3,631.0
2019-03-11,1270.0,9.1,2.3,631.0
2019-03-12,1270.0,9.0,2.3,631.0
2019-03-13,1270.0,9.0,2.3,631.0
2019-03-14,1270.0,9.0,2.3,631.0
2019-03-15,1270.0,9.0,2.3,631.0
2019-03-16,1290.0,9.0,2.3,631.0
2019-03-17,1290.0,9.0,2.3,631.0
2019-03-18,1290.0,9.0,2.3,631.0
2019-03-19,1290.0,8.95,2.3,631.0
2019-03-20,1290.0,8.9,2.3,631.0
2019-03-21,1290.0,8.9,2.3,631.0
2019-03-22,1290.0,8.9,2.3,631.0
2019-03-23,1290.0,8.9,2.3,631.0
2019-03-24,1290.0,8.9,2.3,631.0
2019-03-25,1290.0,8.9,2.3,631.0
2019-03-26,1290.0,8.9,2.3,631.0
2019-03-27,1290.0,8.9,2.3,631.0
2019-03-28,1290.0,8.9,2.3,631.0
2019-03-29,1290.0,8.9,2.3,631.0
2019-03-30,1290.0,8.9,2.3,631.0
2019-03-31,1290.0,8.9,2.3,631.0
2019-04-01,1290.0,8.9,2.3,633.0
2019-04-02,1310.0,8.85,2.3,633.0
2019-04-03,1310.0,8.85,2.3,633.0
2019-04-04,1310.0,8.85,2.3,633.0
2019-04-05,1310.0,8.85,2.3,633.0
2019-04-06,1310.0,8.85,2.3,633.0
2019-04-07,1310.0,8.85,2.3,633.0
2019-04-08,1310.0,8.85,2.3,633.0
2019-04-09,1310.0,8.85,2.3,633.0
2019-04-10,1310.0,8.85,2.3,633.0
2019-04-11,1310.0,8.85,2.3,633.0
2019-04-12,1310.0,8.85,2.3,633.0
2019-04-13,1310.0,8.85,2.3,633.0
2019-04-14,1310.0,8.85,2.3,633.0
2019-04-15,1310.0,8.85,2.3,633.0
2019-04-16,1310.0,8.85,2.3,633.0
2019-04-17,1310.0,8.85,2.3,633.0
2019-04-18,1310.0,8.85,2.3,633.0
2019-04-19,1310.0,8.85,2.3,633.0
2019-04-20,1310.0,8.85,2.3,633.0
2019-04-21,1310.0,8.85,2.3,633.0
2019-04-22,1310.0,8.85,2.3,633.0
2019-04-23,1310.0,8.85,2.3,633.0
2019-04-24,1310.0,8.85,2.3,633.0
2019-04-25,1310.0,8.85,2.3,633.0
2019-04-26,1310.0,8.9,2.3,633.0
2019-04-27,1310.0,8.9,2.25,633.0
2019-04-28,1310.0,8.9,2.25,633.0
2019-04-29,1310.0,8.9,2.25,633.0
2019-04-30,1310.0,8.8,2.25,633.0
2019-05-01,1310.0,8.8,2.25,712.0
2019-05-02,1310.0,8.75,2.25,712.0
2019-05-03,1310.0,8.6,2.25,712.0
2019-05-04,1310.0,8.6,2.25,712.0
2019-05-05,1310.0,8.6,2.25,712.0
2019-05-06,1310.0,8.6,2.25,712.0
2019-05-07,1310.0,8.6,2.25,712.0
2019-05-08,1310.0,8.45,2.25,712.0
2019-05-09,1310.0,8.4,2.25,712.0
2019-05-10,1310.0,8.4,2.25,712.0
2019-05-11,1310.0,8.45,2.2,712.0
2019-05-12,1310.0,8.45,2.2,712.0
2019-05-13,1310.0,8.45,2.2,712.0
2019-05-14,1310.0,8.6,2.2,712.0
2019-05-15,1310.0,8.7,2.2,712.0
2019-05-16,1310.0,8.85,2.2,712.0
2019-05-17,1310.0,9.0,2.2,712.0
2019-05-18,1310.0,8.9,2.2,712.0
2019-05-19,1310.0,8.9,2.2,712.0
2019-05-20,1310.0,8.9,2.2,712.0
2019-05-21,1310.0,8.9,2.2,712.0
2019-05-22,1310.0,8.8,2.2,712.0
2019-05-23,1310.0,8.8,2.15,712.0
2019-05-24,1310.0,8.8,2.15,712.0
2019-05-25,1310.0,8.8,2.1,712.0
2019-05-26,1310.0,8.8,2.1,712.0
2019-05-27,1310.0,8.8,2.1,712.0
2019-05-28,1310.0,8.85,2.1,712.0
2019-05-29,1310.0,8.95,2.1,712.0
2019-05-30,1310.0,9.0,2.1,712.0
2019-05-31,1310.0,9.05,2.1,712.0
2019-06-01,1310.0,9.0,2.1,750.0
2019-06-02,1310.0,9.0,2.1,750.0
2019-06-03,1310.0,9.0,2.1,750.0
2019-06-04,1310.0,9.0,2.1,750.0
2019-06-05,1310.0,8.95,2.1,750.0
2019-06-06,1310.0,8.9,2.1,750.0
2019-06-07,1310.0,8.9,2.1,750.0
2019-06-08,1310.0,8.9,2.1,750.0
2019-06-09,1310.0,8.9,2.1,750.0
2019-06-10,1310.0,8.9,2.1,750.0
2019-06-11,1310.0,8.95,2.1,750.0
2019-06-12,1310.0,8.95,2.1,750.0
2019-06-13,1310.0,8.95,2.1,750.0
2019-06-14,1310.0,9.0,2.1,750.0
2019-06-15,1310.0,9.0,2.1,750.0
2019-06-16,1310.0,9.0,2.1,750.0
2019-06-17,1310.0,9.0,2.1,750.0
2019-06-18,1310.0,8.95,2.1,750.0
2019-06-19,1310.0,8.95,2.1,750.0
2019-06-20,1310.0,8.95,2.1,750.0
2019-06-21,1310.0,8.95,2.1,750.0
2019-06-22,1310.0,8.85,2.1,750.0
